,time,event,type,channel_x,parameter1,parameter2,parameterMetaSystem,track_x,length,track_y,channel_y,note,notename,velocity
9401,72300.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9402,72380.0,Note On,0,9.0,42.0,23.0,0,11,44.0,11.0,9.0,42.0,F#,23.0
9403,72424.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9404,72576.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9405,72696.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9406,72768.0,Note On,0,9.0,38.0,55.0,0,11,168.0,5.0,3.0,65.0,f',64.0
9407,72768.0,Note On,0,9.0,38.0,55.0,0,11,52.0,11.0,9.0,38.0,D,55.0
9408,72820.0,Note Off,0,9.0,38.0,55.0,0,11,,,,,,
9409,72960.0,Note On,0,9.0,38.0,81.0,0,11,360.0,2.0,0.0,58.0,a#,83.0
9410,72960.0,Note On,0,9.0,38.0,81.0,0,11,344.0,2.0,0.0,66.0,f#',86.0
9411,72960.0,Note On,0,9.0,38.0,81.0,0,11,188.0,11.0,9.0,38.0,D,81.0
9412,72960.0,Note On,0,9.0,38.0,81.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9413,72960.0,Note On,0,9.0,54.0,91.0,0,11,360.0,2.0,0.0,58.0,a#,83.0
9414,72960.0,Note On,0,9.0,54.0,91.0,0,11,344.0,2.0,0.0,66.0,f#',86.0
9415,72960.0,Note On,0,9.0,54.0,91.0,0,11,188.0,11.0,9.0,38.0,D,81.0
9416,72960.0,Note On,0,9.0,54.0,91.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9417,73056.0,Note Off,0,9.0,54.0,91.0,0,11,,,,,,
9418,73140.0,Note On,0,9.0,45.0,64.0,0,11,156.0,11.0,9.0,45.0,A,64.0
9419,73148.0,Note Off,0,9.0,38.0,81.0,0,11,80.0,7.0,5.0,58.0,a#,34.0
9420,73296.0,Note Off,0,9.0,45.0,64.0,0,11,,,,,,
9421,73336.0,Note On,0,9.0,45.0,91.0,0,11,188.0,11.0,9.0,45.0,A,91.0
9422,73524.0,Note Off,0,9.0,45.0,91.0,0,11,,,,,,
9423,73536.0,Note On,0,9.0,35.0,64.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9424,73536.0,Note On,0,9.0,35.0,64.0,0,11,184.0,11.0,9.0,55.0,g,64.0
9425,73536.0,Note On,0,9.0,55.0,64.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9426,73536.0,Note On,0,9.0,55.0,64.0,0,11,184.0,11.0,9.0,55.0,g,64.0
9427,73632.0,Note Off,0,9.0,35.0,64.0,0,11,,,,,,
9428,73720.0,Note Off,0,9.0,55.0,64.0,0,11,,,,,,
9429,73728.0,Note On,0,9.0,35.0,82.0,0,11,540.0,2.0,0.0,56.0,g#,92.0
9430,73728.0,Note On,0,9.0,35.0,82.0,0,11,588.0,2.0,0.0,60.0,c',101.0
9431,73728.0,Note On,0,9.0,35.0,82.0,0,11,536.0,3.0,1.0,32.0,"G#,",82.0
9432,73728.0,Note On,0,9.0,35.0,82.0,0,11,1868.0,5.0,3.0,68.0,g#',82.0
9433,73728.0,Note On,0,9.0,35.0,82.0,0,11,176.0,7.0,5.0,80.0,g#'',75.0
9434,73728.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9435,73728.0,Note On,0,9.0,35.0,82.0,0,11,700.0,11.0,9.0,49.0,c#,64.0
9436,73728.0,Note On,0,9.0,49.0,64.0,0,11,540.0,2.0,0.0,56.0,g#,92.0
9437,73728.0,Note On,0,9.0,49.0,64.0,0,11,588.0,2.0,0.0,60.0,c',101.0
9438,73728.0,Note On,0,9.0,49.0,64.0,0,11,536.0,3.0,1.0,32.0,"G#,",82.0
9439,73728.0,Note On,0,9.0,49.0,64.0,0,11,1868.0,5.0,3.0,68.0,g#',82.0
9440,73728.0,Note On,0,9.0,49.0,64.0,0,11,176.0,7.0,5.0,80.0,g#'',75.0
9441,73728.0,Note On,0,9.0,49.0,64.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9442,73728.0,Note On,0,9.0,49.0,64.0,0,11,700.0,11.0,9.0,49.0,c#,64.0
9443,73824.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9444,73916.0,Note On,0,9.0,42.0,30.0,0,11,44.0,11.0,9.0,42.0,F#,30.0
9445,73960.0,Note Off,0,9.0,42.0,30.0,0,11,,,,,,
9446,74112.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9447,74232.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9448,74300.0,Note On,0,9.0,42.0,31.0,0,11,52.0,11.0,9.0,42.0,F#,31.0
9449,74352.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9450,74428.0,Note Off,0,9.0,49.0,64.0,0,11,,,,,,
9451,74496.0,Note On,0,9.0,38.0,73.0,0,11,360.0,2.0,0.0,63.0,d#',101.0
9452,74496.0,Note On,0,9.0,38.0,73.0,0,11,540.0,3.0,1.0,36.0,C,82.0
9453,74496.0,Note On,0,9.0,38.0,73.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9454,74496.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9455,74496.0,Note On,0,9.0,42.0,75.0,0,11,360.0,2.0,0.0,63.0,d#',101.0
9456,74496.0,Note On,0,9.0,42.0,75.0,0,11,540.0,3.0,1.0,36.0,C,82.0
9457,74496.0,Note On,0,9.0,42.0,75.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9458,74496.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9459,74608.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9460,74684.0,Note On,0,9.0,42.0,31.0,0,11,56.0,11.0,9.0,42.0,F#,31.0
9461,74736.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
9462,74740.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9463,74880.0,Note On,0,9.0,42.0,72.0,0,11,140.0,11.0,9.0,42.0,F#,72.0
9464,75020.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9465,75072.0,Note On,0,9.0,35.0,64.0,0,11,168.0,3.0,1.0,32.0,"G#,",64.0
9466,75072.0,Note On,0,9.0,35.0,64.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9467,75072.0,Note On,0,9.0,35.0,64.0,0,11,52.0,11.0,9.0,42.0,F#,48.0
9468,75072.0,Note On,0,9.0,42.0,48.0,0,11,168.0,3.0,1.0,32.0,"G#,",64.0
9469,75072.0,Note On,0,9.0,42.0,48.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9470,75072.0,Note On,0,9.0,42.0,48.0,0,11,52.0,11.0,9.0,42.0,F#,48.0
9471,75124.0,Note Off,0,9.0,42.0,48.0,0,11,,,,,,
9472,75168.0,Note Off,0,9.0,35.0,64.0,0,11,,,,,,
9473,75264.0,Note On,0,9.0,35.0,82.0,0,11,1500.0,3.0,1.0,37.0,C#,82.0
9474,75264.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9475,75264.0,Note On,0,9.0,35.0,82.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9476,75264.0,Note On,0,9.0,42.0,72.0,0,11,1500.0,3.0,1.0,37.0,C#,82.0
9477,75264.0,Note On,0,9.0,42.0,72.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9478,75264.0,Note On,0,9.0,42.0,72.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9479,75360.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9480,75372.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9481,75452.0,Note On,0,9.0,42.0,23.0,0,11,44.0,11.0,9.0,42.0,F#,23.0
9482,75496.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9483,75648.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9484,75768.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9485,75836.0,Note On,0,9.0,42.0,31.0,0,11,52.0,11.0,9.0,42.0,F#,31.0
9486,75888.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9487,76032.0,Note On,0,9.0,38.0,73.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9488,76032.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9489,76032.0,Note On,0,9.0,38.0,73.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9490,76032.0,Note On,0,9.0,42.0,75.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9491,76032.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9492,76032.0,Note On,0,9.0,42.0,75.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9493,76032.0,Note On,0,9.0,54.0,91.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9494,76032.0,Note On,0,9.0,54.0,91.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9495,76032.0,Note On,0,9.0,54.0,91.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9496,76128.0,Note Off,0,9.0,54.0,91.0,0,11,,,,,,
9497,76144.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9498,76220.0,Note On,0,9.0,42.0,23.0,0,11,56.0,11.0,9.0,42.0,F#,23.0
9499,76272.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
9500,76276.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9501,76416.0,Note On,0,9.0,42.0,72.0,0,11,140.0,11.0,9.0,42.0,F#,72.0
9502,76556.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9503,76604.0,Note On,0,9.0,42.0,34.0,0,11,56.0,11.0,9.0,42.0,F#,34.0
9504,76660.0,Note Off,0,9.0,42.0,34.0,0,11,,,,,,
9505,76800.0,Note On,0,9.0,35.0,82.0,0,11,1516.0,2.0,0.0,44.0,G#,91.0
9506,76800.0,Note On,0,9.0,35.0,82.0,0,11,728.0,3.0,1.0,32.0,"G#,",82.0
9507,76800.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9508,76800.0,Note On,0,9.0,35.0,82.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9509,76800.0,Note On,0,9.0,42.0,72.0,0,11,1516.0,2.0,0.0,44.0,G#,91.0
9510,76800.0,Note On,0,9.0,42.0,72.0,0,11,728.0,3.0,1.0,32.0,"G#,",82.0
9511,76800.0,Note On,0,9.0,42.0,72.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9512,76800.0,Note On,0,9.0,42.0,72.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9513,76896.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9514,76908.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9515,76988.0,Note On,0,9.0,42.0,26.0,0,11,44.0,11.0,9.0,42.0,F#,26.0
9516,77032.0,Note Off,0,9.0,42.0,26.0,0,11,,,,,,
9517,77184.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9518,77304.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9519,77372.0,Note On,0,9.0,42.0,31.0,0,11,568.0,5.0,3.0,66.0,f#',90.0
9520,77372.0,Note On,0,9.0,42.0,31.0,0,11,52.0,11.0,9.0,42.0,F#,31.0
9521,77424.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9522,77568.0,Note On,0,9.0,38.0,73.0,0,11,160.0,3.0,1.0,36.0,C,91.0
9523,77568.0,Note On,0,9.0,38.0,73.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9524,77568.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9525,77568.0,Note On,0,9.0,42.0,75.0,0,11,160.0,3.0,1.0,36.0,C,91.0
9526,77568.0,Note On,0,9.0,42.0,75.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9527,77568.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9528,77680.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9529,77756.0,Note On,0,9.0,42.0,23.0,0,11,56.0,11.0,9.0,42.0,F#,23.0
9530,77808.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
9531,77812.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9532,77952.0,Note On,0,9.0,42.0,72.0,0,11,212.0,3.0,1.0,32.0,"G#,",73.0
9533,77952.0,Note On,0,9.0,42.0,72.0,0,11,140.0,11.0,9.0,42.0,F#,72.0
9534,78092.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9535,78144.0,Note On,0,9.0,35.0,64.0,0,11,148.0,3.0,1.0,37.0,C#,64.0
9536,78144.0,Note On,0,9.0,35.0,64.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9537,78144.0,Note On,0,9.0,35.0,64.0,0,11,52.0,11.0,9.0,42.0,F#,48.0
9538,78144.0,Note On,0,9.0,42.0,48.0,0,11,148.0,3.0,1.0,37.0,C#,64.0
9539,78144.0,Note On,0,9.0,42.0,48.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9540,78144.0,Note On,0,9.0,42.0,48.0,0,11,52.0,11.0,9.0,42.0,F#,48.0
9541,78196.0,Note Off,0,9.0,42.0,48.0,0,11,,,,,,
9542,78240.0,Note Off,0,9.0,35.0,64.0,0,11,,,,,,
9543,78336.0,Note On,0,9.0,35.0,82.0,0,11,744.0,2.0,0.0,49.0,c#,92.0
9544,78336.0,Note On,0,9.0,35.0,82.0,0,11,728.0,2.0,0.0,56.0,g#,74.0
9545,78336.0,Note On,0,9.0,35.0,82.0,0,11,712.0,3.0,1.0,37.0,C#,82.0
9546,78336.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9547,78336.0,Note On,0,9.0,35.0,82.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9548,78336.0,Note On,0,9.0,42.0,72.0,0,11,744.0,2.0,0.0,49.0,c#,92.0
9549,78336.0,Note On,0,9.0,42.0,72.0,0,11,728.0,2.0,0.0,56.0,g#,74.0
9550,78336.0,Note On,0,9.0,42.0,72.0,0,11,712.0,3.0,1.0,37.0,C#,82.0
9551,78336.0,Note On,0,9.0,42.0,72.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9552,78336.0,Note On,0,9.0,42.0,72.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9553,78432.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9554,78444.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9555,78524.0,Note On,0,9.0,42.0,23.0,0,11,44.0,11.0,9.0,42.0,F#,23.0
9556,78568.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9557,78720.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9558,78720.0,Note On,0,9.0,42.0,69.0,0,11,60.0,12.0,10.0,45.0,A,48.0
9559,78840.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9560,78908.0,Note On,0,9.0,42.0,34.0,0,11,924.0,2.0,0.0,61.0,c#',62.0
9561,78908.0,Note On,0,9.0,42.0,34.0,0,11,52.0,11.0,9.0,42.0,F#,34.0
9562,78960.0,Note Off,0,9.0,42.0,34.0,0,11,,,,,,
9563,79104.0,Note On,0,9.0,38.0,73.0,0,11,712.0,3.0,1.0,30.0,"F#,",82.0
9564,79104.0,Note On,0,9.0,38.0,73.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9565,79104.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9566,79104.0,Note On,0,9.0,38.0,73.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9567,79104.0,Note On,0,9.0,42.0,75.0,0,11,712.0,3.0,1.0,30.0,"F#,",82.0
9568,79104.0,Note On,0,9.0,42.0,75.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9569,79104.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9570,79104.0,Note On,0,9.0,42.0,75.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9571,79104.0,Note On,0,9.0,54.0,91.0,0,11,712.0,3.0,1.0,30.0,"F#,",82.0
9572,79104.0,Note On,0,9.0,54.0,91.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9573,79104.0,Note On,0,9.0,54.0,91.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9574,79104.0,Note On,0,9.0,54.0,91.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9575,79200.0,Note Off,0,9.0,54.0,91.0,0,11,,,,,,
9576,79216.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9577,79292.0,Note On,0,9.0,42.0,23.0,0,11,56.0,11.0,9.0,42.0,F#,23.0
9578,79344.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
9579,79348.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9580,79488.0,Note On,0,9.0,42.0,72.0,0,11,140.0,11.0,9.0,42.0,F#,72.0
9581,79628.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9582,79676.0,Note On,0,9.0,42.0,31.0,0,11,56.0,11.0,9.0,42.0,F#,31.0
9583,79732.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9584,79872.0,Note On,0,9.0,35.0,82.0,0,11,716.0,3.0,1.0,30.0,"F#,",82.0
9585,79872.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9586,79872.0,Note On,0,9.0,35.0,82.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9587,79872.0,Note On,0,9.0,42.0,72.0,0,11,716.0,3.0,1.0,30.0,"F#,",82.0
9588,79872.0,Note On,0,9.0,42.0,72.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9589,79872.0,Note On,0,9.0,42.0,72.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9590,79968.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9591,79980.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9592,80060.0,Note On,0,9.0,42.0,26.0,0,11,44.0,11.0,9.0,42.0,F#,26.0
9593,80104.0,Note Off,0,9.0,42.0,26.0,0,11,,,,,,
9594,80256.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9595,80376.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9596,80444.0,Note On,0,9.0,42.0,31.0,0,11,52.0,11.0,9.0,42.0,F#,31.0
9597,80496.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9598,80640.0,Note On,0,9.0,38.0,73.0,0,11,556.0,3.0,1.0,29.0,"F,",82.0
9599,80640.0,Note On,0,9.0,38.0,73.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9600,80640.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9601,80640.0,Note On,0,9.0,42.0,75.0,0,11,556.0,3.0,1.0,29.0,"F,",82.0
9602,80640.0,Note On,0,9.0,42.0,75.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9603,80640.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9604,80752.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9605,80828.0,Note On,0,9.0,42.0,23.0,0,11,56.0,11.0,9.0,42.0,F#,23.0
9606,80880.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
9607,80884.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9608,81024.0,Note On,0,9.0,42.0,72.0,0,11,140.0,11.0,9.0,42.0,F#,72.0
9609,81164.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9610,81216.0,Note On,0,9.0,35.0,64.0,0,11,148.0,3.0,1.0,29.0,"F,",64.0
9611,81216.0,Note On,0,9.0,35.0,64.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9612,81216.0,Note On,0,9.0,35.0,64.0,0,11,52.0,11.0,9.0,42.0,F#,48.0
9613,81216.0,Note On,0,9.0,42.0,48.0,0,11,148.0,3.0,1.0,29.0,"F,",64.0
9614,81216.0,Note On,0,9.0,42.0,48.0,0,11,96.0,11.0,9.0,35.0,"B,",64.0
9615,81216.0,Note On,0,9.0,42.0,48.0,0,11,52.0,11.0,9.0,42.0,F#,48.0
9616,81268.0,Note Off,0,9.0,42.0,48.0,0,11,,,,,,
9617,81312.0,Note Off,0,9.0,35.0,64.0,0,11,,,,,,
9618,81408.0,Note On,0,9.0,35.0,82.0,0,11,328.0,2.0,0.0,68.0,g#',83.0
9619,81408.0,Note On,0,9.0,35.0,82.0,0,11,300.0,2.0,0.0,72.0,c'',96.0
9620,81408.0,Note On,0,9.0,35.0,82.0,0,11,704.0,3.0,1.0,30.0,"F#,",82.0
9621,81408.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9622,81408.0,Note On,0,9.0,35.0,82.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9623,81408.0,Note On,0,9.0,42.0,72.0,0,11,328.0,2.0,0.0,68.0,g#',83.0
9624,81408.0,Note On,0,9.0,42.0,72.0,0,11,300.0,2.0,0.0,72.0,c'',96.0
9625,81408.0,Note On,0,9.0,42.0,72.0,0,11,704.0,3.0,1.0,30.0,"F#,",82.0
9626,81408.0,Note On,0,9.0,42.0,72.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9627,81408.0,Note On,0,9.0,42.0,72.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9628,81504.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9629,81516.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9630,81596.0,Note On,0,9.0,42.0,23.0,0,11,276.0,2.0,0.0,61.0,c#',58.0
9631,81596.0,Note On,0,9.0,42.0,23.0,0,11,44.0,11.0,9.0,42.0,F#,23.0
9632,81640.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9633,81792.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9634,81912.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9635,81980.0,Note On,0,9.0,42.0,34.0,0,11,52.0,11.0,9.0,42.0,F#,34.0
9636,82032.0,Note Off,0,9.0,42.0,34.0,0,11,,,,,,
9637,82176.0,Note On,0,9.0,38.0,73.0,0,11,740.0,3.0,1.0,29.0,"F,",82.0
9638,82176.0,Note On,0,9.0,38.0,73.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9639,82176.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9640,82176.0,Note On,0,9.0,38.0,73.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9641,82176.0,Note On,0,9.0,42.0,75.0,0,11,740.0,3.0,1.0,29.0,"F,",82.0
9642,82176.0,Note On,0,9.0,42.0,75.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9643,82176.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9644,82176.0,Note On,0,9.0,42.0,75.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9645,82176.0,Note On,0,9.0,54.0,91.0,0,11,740.0,3.0,1.0,29.0,"F,",82.0
9646,82176.0,Note On,0,9.0,54.0,91.0,0,11,240.0,11.0,9.0,38.0,D,73.0
9647,82176.0,Note On,0,9.0,54.0,91.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9648,82176.0,Note On,0,9.0,54.0,91.0,0,11,96.0,11.0,9.0,54.0,f#,91.0
9649,82272.0,Note Off,0,9.0,54.0,91.0,0,11,,,,,,
9650,82288.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9651,82364.0,Note On,0,9.0,42.0,23.0,0,11,56.0,11.0,9.0,42.0,F#,23.0
9652,82416.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
9653,82420.0,Note Off,0,9.0,42.0,23.0,0,11,,,,,,
9654,82560.0,Note On,0,9.0,42.0,72.0,0,11,140.0,11.0,9.0,42.0,F#,72.0
9655,82700.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9656,82748.0,Note On,0,9.0,42.0,31.0,0,11,196.0,5.0,3.0,61.0,c#',52.0
9657,82748.0,Note On,0,9.0,42.0,31.0,0,11,56.0,11.0,9.0,42.0,F#,31.0
9658,82804.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9659,82944.0,Note On,0,9.0,35.0,82.0,0,11,752.0,3.0,1.0,34.0,"A#,",82.0
9660,82944.0,Note On,0,9.0,35.0,82.0,0,11,372.0,5.0,3.0,65.0,f',75.0
9661,82944.0,Note On,0,9.0,35.0,82.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9662,82944.0,Note On,0,9.0,35.0,82.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9663,82944.0,Note On,0,9.0,42.0,72.0,0,11,752.0,3.0,1.0,34.0,"A#,",82.0
9664,82944.0,Note On,0,9.0,42.0,72.0,0,11,372.0,5.0,3.0,65.0,f',75.0
9665,82944.0,Note On,0,9.0,42.0,72.0,0,11,96.0,11.0,9.0,35.0,"B,",82.0
9666,82944.0,Note On,0,9.0,42.0,72.0,0,11,108.0,11.0,9.0,42.0,F#,72.0
9667,83040.0,Note Off,0,9.0,35.0,82.0,0,11,,,,,,
9668,83052.0,Note Off,0,9.0,42.0,72.0,0,11,,,,,,
9669,83132.0,Note On,0,9.0,42.0,26.0,0,11,44.0,11.0,9.0,42.0,F#,26.0
9670,83176.0,Note Off,0,9.0,42.0,26.0,0,11,,,,,,
9671,83328.0,Note On,0,9.0,42.0,69.0,0,11,120.0,11.0,9.0,42.0,F#,69.0
9672,83448.0,Note Off,0,9.0,42.0,69.0,0,11,,,,,,
9673,83516.0,Note On,0,9.0,42.0,31.0,0,11,208.0,2.0,0.0,56.0,g#,74.0
9674,83516.0,Note On,0,9.0,42.0,31.0,0,11,52.0,11.0,9.0,42.0,F#,31.0
9675,83568.0,Note Off,0,9.0,42.0,31.0,0,11,,,,,,
9676,83712.0,Note On,0,9.0,38.0,73.0,0,11,740.0,2.0,0.0,58.0,a#,78.0
9677,83712.0,Note On,0,9.0,38.0,73.0,0,11,792.0,2.0,0.0,63.0,d#',83.0
9678,83712.0,Note On,0,9.0,38.0,73.0,0,11,496.0,3.0,1.0,27.0,"D#,",82.0
9679,83712.0,Note On,0,9.0,38.0,73.0,0,11,180.0,11.0,9.0,38.0,D,73.0
9680,83712.0,Note On,0,9.0,38.0,73.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9681,83712.0,Note On,0,9.0,42.0,75.0,0,11,740.0,2.0,0.0,58.0,a#,78.0
9682,83712.0,Note On,0,9.0,42.0,75.0,0,11,792.0,2.0,0.0,63.0,d#',83.0
9683,83712.0,Note On,0,9.0,42.0,75.0,0,11,496.0,3.0,1.0,27.0,"D#,",82.0
9684,83712.0,Note On,0,9.0,42.0,75.0,0,11,180.0,11.0,9.0,38.0,D,73.0
9685,83712.0,Note On,0,9.0,42.0,75.0,0,11,112.0,11.0,9.0,42.0,F#,75.0
9686,83824.0,Note Off,0,9.0,42.0,75.0,0,11,,,,,,
9687,83892.0,Note Off,0,9.0,38.0,73.0,0,11,,,,,,
